Word	Start Word Index	End Word Index	POS Label	Spacy POS Label	Final POS Label	NER Label	Spacy NER Label	Tweet	Candidate Label	PROPOSED NER Label	Alec NER Label	Alec Additional Notes
@user1370	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1370 i think i cut like , 6 - 8 inches . it 's nice , but i miss my big ponytail !	<[@user1370]> i think i cut like , 6 - 8 inches . it 's nice , but i miss my big ponytail !	['B-PER']	[B-PER]	
@user1371	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1371 smfh that 's fucking crazy	<[@user1371]> smfh that 's fucking crazy	['B-PER']	[B-PER]	
@user1389	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1389 schl is ok so far .... will calll u soon ... still with my fone ... he is good ;-) hw r u ?	<[@user1389]> schl is ok so far .... will calll u soon ... still with my fone ... he is good ;-) hw r u ?	['B-PER']	[B-PER]	
@user1398	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1398 yes . i 'm also gong to eastside 's pre-show rehearsal , and trying to go to yours as well . #teamdiddlehype #reppinhometeams	<[@user1398]> yes . i 'm also gong to eastside 's pre-show rehearsal , and trying to go to yours as well . #teamdiddlehype #reppinhometeams	['B-PER']	[B-PER]	
@user1419	0	0	['PROPN']	['ADJ']	['ADJ']	['O']	[]	@user1419 hell yea	<[@user1419]> hell yea	['B-PER']	[B-PER]	
@user1448	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1448 does n't change anything if it 's a " best seller . " ie @user695 and the wwe title . most businesses reinvest their profits into new things	<[@user1448]> does n't change anything if it 's a " best seller . " ie @user695 and the wwe title . most businesses reinvest their profits into new things	['B-PER']	[B-PER]	
@user695	15	15	['PROPN']	['X']	['X']	['O']	[]	@user1448 does n't change anything if it 's a " best seller . " ie @user695 and the wwe title . most businesses reinvest their profits into new things	@user1448 does n't change anything if it 's a " best seller . " ie <[@user695]> and the wwe title . most businesses reinvest their profits into new things	['B-PER']	[B-PER]	
title	19	19	['PROPN']	['NOUN']	['NOUN']	['O']	[]	@user1448 does n't change anything if it 's a " best seller . " ie @user695 and the wwe title . most businesses reinvest their profits into new things	@user1448 does n't change anything if it 's a " best seller . " ie @user695 and the wwe <[title]> . most businesses reinvest their profits into new things	['O']	[B-MISC]	
@user1450	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1450 sup shirt off	<[@user1450]> sup shirt off	['B-PER']	[B-PER]	
@user1462	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1462 was guud shitty ass	<[@user1462]> was guud shitty ass	['B-PER']	[B-PER]	
@user1475	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1475 @user732 jesus are you two still at it ? lolx	<[@user1475]> @user732 jesus are you two still at it ? lolx	['B-PER']	[B-PER]	
@user732	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1475 @user732 jesus are you two still at it ? lolx	@user1475 <[@user732]> jesus are you two still at it ? lolx	['B-PER']	[B-PER]	
jesus	2	2	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1475 @user732 jesus are you two still at it ? lolx	@user1475 @user732 <[jesus]> are you two still at it ? lolx	['B-MISC']	[B-MISC]	
@user1496	0	0	['PROPN']	['NOUN']	['NOUN']	['O']	[]	@user1496 yoy my cuzzin told me it came on @ 950	<[@user1496]> yoy my cuzzin told me it came on @ 950	['B-PER']	[B-PER]	
@user1502	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1502 @user1785 nah we thought of it a few days ago	<[@user1502]> @user1785 nah we thought of it a few days ago	['B-PER']	[B-PER]	
@user1785	1	1	['PROPN']	['X']	['X']	['O']	[]	@user1502 @user1785 nah we thought of it a few days ago	@user1502 <[@user1785]> nah we thought of it a few days ago	['B-PER']	[B-PER]	
@user1514	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1514 yeh i have no idea but i cant wait xx	<[@user1514]> yeh i have no idea but i cant wait xx	['B-PER']	[B-PER]	
@user1529	0	0	['PROPN']	['NOUN']	['NOUN']	['O']	[]	@user1529 you would have had 1,987,001 followers if you did <3 lol	<[@user1529]> you would have had 1,987,001 followers if you did <3 lol	['B-PER']	[B-PER]	
@user1530	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1530 3 couplets , 1 refrain .	<[@user1530]> 3 couplets , 1 refrain .	['B-PER']	[B-PER]	
@user1531	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1531 lol i know ...	<[@user1531]> lol i know ...	['B-PER']	[B-PER]	
@user1542	0	0	['PROPN']	['ADJ']	['ADJ']	['O']	[]	@user1542 lol !	<[@user1542]> lol !	['B-PER']	[B-PER]	
@user1574	0	0	['PROPN']	['ADJ']	['ADJ']	['O']	[]	@user1574 nice !	<[@user1574]> nice !	['B-PER']	[B-PER]	
@user1585	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1585 lmfao that different	<[@user1585]> lmfao that different	['B-PER']	[B-PER]	
@user1601	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1601 thank you !	<[@user1601]> thank you !	['B-PER']	[B-PER]	
@user1647	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1647 follow @user1932 .. he has awesome quotes and your end up with wow .. :-) follow him if you like his tweets ..	<[@user1647]> follow @user1932 .. he has awesome quotes and your end up with wow .. :-) follow him if you like his tweets ..	['B-PER']	[B-PER]	
@user1932	2	2	['PROPN']	['X']	['X']	['O']	[]	@user1647 follow @user1932 .. he has awesome quotes and your end up with wow .. :-) follow him if you like his tweets ..	@user1647 follow <[@user1932]> .. he has awesome quotes and your end up with wow .. :-) follow him if you like his tweets ..	['B-PER']	[B-PER]	
@user1671	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1671 oh ya i bet . should be lots of fun for you . lol :-)	<[@user1671]> oh ya i bet . should be lots of fun for you . lol :-)	['B-PER']	[B-PER]	
@user1675	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1675 - lol i m jk ahah itss okayy ...	<[@user1675]> - lol i m jk ahah itss okayy ...	['B-PER']	[B-PER]	
@user1683	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1683 hey :d please read this for me ! url191 i really wan na meet @user2082 in montreal ! <3	<[@user1683]> hey :d please read this for me ! url191 i really wan na meet @user2082 in montreal ! <3	['B-PER']	[B-PER]	
@user2082	15	15	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1683 hey :d please read this for me ! url191 i really wan na meet @user2082 in montreal ! <3	@user1683 hey :d please read this for me ! url191 i really wan na meet <[@user2082]> in montreal ! <3	['B-PER']	[B-PER]	
@user1720	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1720 kay !	<[@user1720]> kay !	['B-PER']	[B-PER]	
@user1776	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1776 protester had 4 men tackle her down , cop just watched ? i knew chief of police in my city , corrupt as hell !! i 'm re- joining today	<[@user1776]> protester had 4 men tackle her down , cop just watched ? i knew chief of police in my city , corrupt as hell !! i 'm re- joining today	['B-PER']	[B-PER]	
@user1780	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1780 : if a player wins his first match , then loses in the second round that 's a t-17 , technically . does that count as top - 25 ?	<[@user1780]> : if a player wins his first match , then loses in the second round that 's a t-17 , technically . does that count as top - 25 ?	['B-PER']	[B-PER]	
@user1848	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1848 naw naw ima have to lock up w his ass lol but she 's eating as usual 	<[@user1848]> naw naw ima have to lock up w his ass lol but she 's eating as usual 	['B-PER']	[B-PER]	
@user1870	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1870 rt @user1915 : one day i hope you look back at what we had , and regret every single thing you did to let it end .	<[@user1870]> rt @user1915 : one day i hope you look back at what we had , and regret every single thing you did to let it end .	['B-PER']	[B-PER]	
@user1877	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1877 cd : 90 % mp3 : 0 % vinyl : 10 %	<[@user1877]> cd : 90 % mp3 : 0 % vinyl : 10 %	['B-PER']	[B-PER]	
@user1896	0	0	['PROPN']	['NUM']	['NUM']	['O']	[]	@user1896 htb sneaker expo dec18th at 330 ritch in sf from 6 pm to 10 pm 18 & over . from l.a. 2 da bay !! please rt , thanks u coming ?	<[@user1896]> htb sneaker expo dec18th at 330 ritch in sf from 6 pm to 10 pm 18 & over . from l.a. 2 da bay !! please rt , thanks u coming ?	['B-PER']	[B-PER]	
dec18th	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1896 htb sneaker expo dec18th at 330 ritch in sf from 6 pm to 10 pm 18 & over . from l.a. 2 da bay !! please rt , thanks u coming ?	@user1896 htb sneaker expo <[dec18th]> at 330 ritch in sf from 6 pm to 10 pm 18 & over . from l.a. 2 da bay !! please rt , thanks u coming ?	['B-MISC']	[B-MISC]	
@user1909	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1909 how was paris !? xx	<[@user1909]> how was paris !? xx	['B-PER']	[B-PER]	
@user1958	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1958 you wo nt ?	<[@user1958]> you wo nt ?	['B-PER']	[B-PER]	
@user1976	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1976 lol i know right	<[@user1976]> lol i know right	['B-PER']	[B-PER]	
@user1978	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1978 lol thanks	<[@user1978]> lol thanks	['B-PER']	[B-PER]	
@user1989	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1989 wow ! o.o	<[@user1989]> wow ! o.o	['B-PER']	[B-PER]	
@user1993	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1993 nah u really do though . u r like on your 6 pic url81	<[@user1993]> nah u really do though . u r like on your 6 pic url81	['B-PER']	[B-PER]	
@user1995	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1995 them breast is flirting with me boo smh	<[@user1995]> them breast is flirting with me boo smh	['B-PER']	[B-PER]	
@user2005	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2005 hehe i 'm still on my summer vacation :) but if i do n't try get up earlier than now , i 'll definitely be late for school :'( #i4u	<[@user2005]> hehe i 'm still on my summer vacation :) but if i do n't try get up earlier than now , i 'll definitely be late for school :'( #i4u	['B-PER']	[B-PER]	
@user2026	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2026 i from in italy !!!!! and you ???	<[@user2026]> i from in italy !!!!! and you ???	['B-PER']	[B-PER]	
@user2030	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2030 okay ?	<[@user2030]> okay ?	['B-PER']	[B-PER]	
@user2059	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2059 brand new macbook with zero cost www.slop.in/qrvd	<[@user2059]> brand new macbook with zero cost www.slop.in/qrvd	['B-PER']	[B-PER]	
@user2060	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2060 the bbr aliases do n't add a space	<[@user2060]> the bbr aliases do n't add a space	['B-PER']	[B-PER]	
@user2078	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2078 well me & her ..	<[@user2078]> well me & her ..	['B-PER']	[B-PER]	
@user2095	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2095 haha i know ... i said that school was gon na go down the hole after we left	<[@user2095]> haha i know ... i said that school was gon na go down the hole after we left	['B-PER']	[B-PER]	
@user2121	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2121 happy birthday !!!! i 'm so glad you were born ! you should have @user1624 take u out since he 's a texan again ... if u r town	<[@user2121]> happy birthday !!!! i 'm so glad you were born ! you should have @user1624 take u out since he 's a texan again ... if u r town	['B-PER']	[B-PER]	
@user1624	15	15	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2121 happy birthday !!!! i 'm so glad you were born ! you should have @user1624 take u out since he 's a texan again ... if u r town	@user2121 happy birthday !!!! i 'm so glad you were born ! you should have <[@user1624]> take u out since he 's a texan again ... if u r town	['B-PER']	[B-PER]	
@user2203	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2203 lol , we are one . and that was me this weekend especially . maybe put it off until you feel like ~ talking again ?	<[@user2203]> lol , we are one . and that was me this weekend especially . maybe put it off until you feel like ~ talking again ?	['B-PER']	[B-PER]	
@user2217	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2217 @user999 @user1452 @user1162 and some others unfollowed me [ checked by url119 ]	<[@user2217]> @user999 @user1452 @user1162 and some others unfollowed me [ checked by url119 ]	['B-PER']	[B-PER]	
@user999	1	1	['PROPN']	['X']	['X']	['O']	[]	@user2217 @user999 @user1452 @user1162 and some others unfollowed me [ checked by url119 ]	@user2217 <[@user999]> @user1452 @user1162 and some others unfollowed me [ checked by url119 ]	['B-PER']	[B-PER]	
@user1452	2	2	['PROPN']	['X']	['X']	['O']	[]	@user2217 @user999 @user1452 @user1162 and some others unfollowed me [ checked by url119 ]	@user2217 @user999 <[@user1452]> @user1162 and some others unfollowed me [ checked by url119 ]	['B-PER']	[B-PER]	
@user1162	3	3	['PROPN']	['X']	['X']	['O']	[]	@user2217 @user999 @user1452 @user1162 and some others unfollowed me [ checked by url119 ]	@user2217 @user999 @user1452 <[@user1162]> and some others unfollowed me [ checked by url119 ]	['B-PER']	[B-PER]	
@user2225	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2225 eh yeah i 'll be fine , just annoyed	<[@user2225]> eh yeah i 'll be fine , just annoyed	['B-PER']	[B-PER]	
@user2226	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2226 i love you more	<[@user2226]> i love you more	['B-PER']	[B-PER]	
@user2228	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2228 on my way ... lol	<[@user2228]> on my way ... lol	['B-PER']	[B-PER]	
@user2229	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2229 of course she can come	<[@user2229]> of course she can come	['B-PER']	[B-PER]	
@user2238	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2238 you suppose to say good'morning love ♥	<[@user2238]> you suppose to say good'morning love ♥	['B-PER']	[B-PER]	
@user2241	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2241 wow ! one of your best self portraits ever ! url211	<[@user2241]> wow ! one of your best self portraits ever ! url211	['B-PER']	[B-PER]	
@user2247	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2247 hey how is it going .. did u set it up ?	<[@user2247]> hey how is it going .. did u set it up ?	['B-PER']	[B-PER]	
@user2252	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2252 can we go to tims please and tonkkss	<[@user2252]> can we go to tims please and tonkkss	['B-PER']	[B-PER]	
tims	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2252 can we go to tims please and tonkkss	@user2252 can we go to <[tims]> please and tonkkss	['B-MISC']	[B-MISC]	
@user2256	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2256 i miss you too <3 i miss | california | but imma come see you as soon as i come back i #promise	<[@user2256]> i miss you too <3 i miss | california | but imma come see you as soon as i come back i #promise	['B-PER']	[B-PER]	
california	9	9	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2256 i miss you too <3 i miss | california | but imma come see you as soon as i come back i #promise	@user2256 i miss you too <3 i miss | <[california]> | but imma come see you as soon as i come back i #promise	['B-MISC']	[B-LOC]	
@user2260	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2260 * fingers crossed *	<[@user2260]> * fingers crossed *	['B-PER']	[B-PER]	
@user2301	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2301 home is where i 'd like to be right now ! my mom feeding me more than what i need . :) the best !	<[@user2301]> home is where i 'd like to be right now ! my mom feeding me more than what i need . :) the best !	['B-PER']	[B-PER]	
@user2302	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2302 lol looks like i hit the nail n the head with that one . ;-p	<[@user2302]> lol looks like i hit the nail n the head with that one . ;-p	['B-PER']	[B-PER]	
@user2310	0	0	['PROPN']	['NUM']	['NUM']	['O']	[]	@user2310 good morning sexy one !	<[@user2310]> good morning sexy one !	['B-PER']	[B-PER]	
@user2371	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2371 wait a sec ... how late do you eat ?!? it 's like dinnertime here !	<[@user2371]> wait a sec ... how late do you eat ?!? it 's like dinnertime here !	['B-PER']	[B-PER]	
@user2390	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2390 why not ?!	<[@user2390]> why not ?!	['B-PER']	[B-PER]	
@user2391	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2391 @user2508 actually sounds like it was too pit .	<[@user2391]> @user2508 actually sounds like it was too pit .	['B-PER']	[B-PER]	
@user2508	1	1	['PROPN']	['X']	['X']	['O']	[]	@user2391 @user2508 actually sounds like it was too pit .	@user2391 <[@user2508]> actually sounds like it was too pit .	['B-PER']	[B-PER]	
@user2395	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2395 where did you ask ? we are very prompt with replies . if you want to dm your name or email we can check right now .	<[@user2395]> where did you ask ? we are very prompt with replies . if you want to dm your name or email we can check right now .	['B-PER']	[B-PER]	
@user2411	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2411 heh . ca n't go wrong at minimum wage .	<[@user2411]> heh . ca n't go wrong at minimum wage .	['B-PER']	[B-PER]	
@user2422	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2422 there are more #creatures in donny 's room in today too bad you missed them :)	<[@user2422]> there are more #creatures in donny 's room in today too bad you missed them :)	['B-PER']	[B-PER]	
@user2425	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2425 lmao	<[@user2425]> lmao	['B-PER']	[B-PER]	
@user2430	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2430 what 's that !	<[@user2430]> what 's that !	['B-PER']	[B-PER]	
@user2455	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2455 hashy !!!!!! kiss my a ** lol	<[@user2455]> hashy !!!!!! kiss my a ** lol	['B-PER']	[B-PER]	
@user2458	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2458 well y da hell u did nt charge it ??	<[@user2458]> well y da hell u did nt charge it ??	['B-PER']	[B-PER]	
@user2465	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2465 i learned to knit so i could make wool soakers #fluffntreat	<[@user2465]> i learned to knit so i could make wool soakers #fluffntreat	['B-PER']	[B-PER]	
@user2471	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2471 stheriouthly .	<[@user2471]> stheriouthly .	['B-PER']	[B-PER]	
@user2476	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2476 i 'm not too worried about the heat ... lebron never quits in important games versus the celtics ... oh wait	<[@user2476]> i 'm not too worried about the heat ... lebron never quits in important games versus the celtics ... oh wait	['B-PER']	[B-PER]	
