Orig Index	Word	Start Word Index	End Word Index	POS Label	Spacy POS Label	Final POS Label	NER Label	Spacy NER Label	Tweet	Candidate Label	PROPOSED NER Label	LW NER Label	Alec NER Label	LW Additional Notes
610	@user1581	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …	rt @user615 : <[@user1581]> this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …	B-PER	B-PER	B-PER	
612	#200daysmsg2	22	22	['PROPN']	['NUM']	['NUM']	['O']	[]	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! <[#200daysmsg2]> s a bash …	O	B-MISC	B-MISC	
613	@user1086	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2520 : can not wait to see @user1086 's latest masterpieces at the btc premiere ! ✨ url1014	rt @user2520 : can not wait to see <[@user1086]> 's latest masterpieces at the btc premiere ! ✨ url1014	B-PER	B-PER	B-PER	
615	@user888	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1914 : . @user888 is looking for some #genstemgirls to help make the world a better place . sounds like a job for girl scouts ! url218 …	rt @user1914 : . <[@user888]> is looking for some #genstemgirls to help make the world a better place . sounds like a job for girl scouts ! url218 …	B-PER	B-PER	B-PER	
620	#adidas	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1351 : #adidas ultra boost on sale for $ 136 with code " c6e2y23e " and vip membership -> url687 url1572 …	rt @user1351 : <[#adidas]> ultra boost on sale for $ 136 with code " c6e2y23e " and vip membership -> url687 url1572 …	B-MISC	B-ORG	B-ORG	
622	@user1595	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1595 fav and follow me for +40 free follows . 🌈	<[@user1595]> fav and follow me for +40 free follows . 🌈	B-PER	B-PER	B-PER	
623	@user2642	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user908 : . @user2642 plates cabrera to make it 3-0 #mets ! url728	rt @user908 : . <[@user2642]> plates cabrera to make it 3-0 #mets ! url728	B-PER	B-PER	B-PER	
625	@user369	0	0	['PROPN']	['X']	['X']	['O']	[]	@user369 bro there ?	<[@user369]> bro there ?	B-PER	B-PER	B-PER	
626	@user394	0	0	['PROPN']	['X']	['X']	['O']	[]	@user394 @user2234 god forbid you upset daddy	<[@user394]> @user2234 god forbid you upset daddy	B-PER	B-PER	B-PER	
627	@user2234	1	1	['PROPN']	['X']	['X']	['O']	[]	@user394 @user2234 god forbid you upset daddy	@user394 <[@user2234]> god forbid you upset daddy	B-PER	B-PER	B-PER	
629	pbn	11	11	['PROPN']	['NOUN']	['NOUN']	['O']	[]	#miguelramose url809 #seo will manually build 10 high pr web 2.0 pbn url1441	#miguelramose url809 #seo will manually build 10 high pr web 2.0 <[pbn]> url1441	O	O	O	
630	@user717	21	21	['PROPN']	['X']	['X']	['O']	[]	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s <[@user717]> @user745	B-PER	B-PER	B-PER	
631	@user745	22	22	['PROPN']	['X']	['X']	['O']	[]	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 <[@user745]>	B-PER	B-PER	B-PER	
632	terra	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	hello terra , teeshirts and hoodies are named by u ! order now ! : url577 . thank @user1666 url677	hello <[terra]> , teeshirts and hoodies are named by u ! order now ! : url577 . thank @user1666 url677	B-MISC	B-PER	B-PER	
633	@user1666	18	18	['PROPN']	['X']	['X']	['O']	[]	hello terra , teeshirts and hoodies are named by u ! order now ! : url577 . thank @user1666 url677	hello terra , teeshirts and hoodies are named by u ! order now ! : url577 . thank <[@user1666]> url677	B-PER	B-PER	B-PER	
634	junior	4	4	['PROPN']	['ADJ']	['ADJ']	['O']	[]	register now for the junior @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp	register now for the <[junior]> @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp	O	B-MISC	B-MISC	
636	@user57	0	0	['PROPN']	['X']	['X']	['O']	[]	@user57 request you to share us your booking details for us to look into the issue	<[@user57]> request you to share us your booking details for us to look into the issue	B-PER	B-PER	B-PER	
639	@user53	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user53 as do i . i 've always been a fan of honda and acura sports cars . there 's just something about them that i love so much .	<[@user53]> as do i . i 've always been a fan of honda and acura sports cars . there 's just something about them that i love so much .	B-PER	B-PER	B-PER	
641	@user82	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user82 i 'll braid your hair and make u soup if u want	<[@user82]> i 'll braid your hair and make u soup if u want	B-PER	B-PER	B-PER	
642	@user263	0	0	['PROPN']	['X']	['X']	['O']	[]	@user263 and this is why i 've always hated billy joel . goddammit , billy joel .	<[@user263]> and this is why i 've always hated billy joel . goddammit , billy joel .	B-PER	B-PER	B-PER	
643	@user1534	0	0	['PROPN']	['NUM']	['NUM']	['O']	[]	@user1534 d985 5535 08aa 4def	<[@user1534]> d985 5535 08aa 4def	B-PER	B-PER	B-PER	
644	@user2456	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2456 it 's like the world is digitally modified with this layover . it 's hard to explain but super colorful , animated and hyperreal	<[@user2456]> it 's like the world is digitally modified with this layover . it 's hard to explain but super colorful , animated and hyperreal	B-PER	B-PER	B-PER	
645	@user2072	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2072 smh someone from an account as @user417 😂 does n't sound racist at all .	<[@user2072]> smh someone from an account as @user417 😂 does n't sound racist at all .	B-PER	B-PER	B-PER	
646	@user417	7	7	['PROPN']	['X']	['X']	['O']	[]	@user2072 smh someone from an account as @user417 😂 does n't sound racist at all .	@user2072 smh someone from an account as <[@user417]> 😂 does n't sound racist at all .	B-PER	B-PER	B-PER	
648	@user1573	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1573 headcanon accepted	<[@user1573]> headcanon accepted	B-PER	B-PER	B-PER	
653	@user1486	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1535 : so @user1486 were by far the best set of the day , even after the idiots at slamdunk fucked their set up and did nt allow t …	rt @user1535 : so <[@user1486]> were by far the best set of the day , even after the idiots at slamdunk fucked their set up and did nt allow t …	B-PER	B-PER	B-PER	
654	@user1461	0	0	['PROPN']	['NUM']	['NUM']	['O']	[]	@user1461 exactly . it does n't add up	<[@user1461]> exactly . it does n't add up	B-PER	B-PER	B-PER	
655	@user969	0	0	['PROPN']	['X']	['X']	['O']	[]	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	<[@user969]> @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	B-PER	B-PER	B-PER	
656	@user1500	1	1	['PROPN']	['X']	['X']	['O']	[]	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	@user969 <[@user1500]> @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	B-PER	B-PER	B-PER	
657	@user2010	2	2	['PROPN']	['X']	['X']	['O']	[]	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	@user969 @user1500 <[@user2010]> @user1175 @user1166 nop sleep is far from my eyes tonight	B-PER	B-PER	B-PER	
658	@user1175	3	3	['PROPN']	['X']	['X']	['O']	[]	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	@user969 @user1500 @user2010 <[@user1175]> @user1166 nop sleep is far from my eyes tonight	B-PER	B-PER	B-PER	
659	@user1166	4	4	['PROPN']	['X']	['X']	['O']	[]	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight	@user969 @user1500 @user2010 @user1175 <[@user1166]> nop sleep is far from my eyes tonight	B-PER	B-PER	B-PER	
662	@user1018	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1018 hope you have a good one !! 😊	<[@user1018]> hope you have a good one !! 😊	B-PER	B-PER	B-PER	
663	@user1921	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user1880 : @user1921 you already know this us . url450	rt @user1880 : <[@user1921]> you already know this us . url450	B-PER	B-PER	B-PER	
666	@user2575	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2575 i just saw this	<[@user2575]> i just saw this	B-PER	B-PER	B-PER	
667	@user1619	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1907 : @user1619 employers want to pay only for what they need , and they ’re getting comfortable with hiring gig workers , often remo …	rt @user1907 : <[@user1619]> employers want to pay only for what they need , and they ’re getting comfortable with hiring gig workers , often remo …	B-PER	B-PER	B-PER	
669	@user927	1	1	['PROPN']	['X']	['X']	['O']	[]	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070	. <[@user927]> @user1042 @user341 and jeb does n't , of course ... url1070	B-PER	B-PER	B-PER	
670	@user1042	2	2	['PROPN']	['X']	['X']	['O']	[]	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070	. @user927 <[@user1042]> @user341 and jeb does n't , of course ... url1070	B-PER	B-PER	B-PER	
671	@user341	3	3	['PROPN']	['X']	['X']	['O']	[]	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070	. @user927 @user1042 <[@user341]> and jeb does n't , of course ... url1070	B-PER	B-PER	B-PER	
672	@user2127	0	0	['PROPN']	['NOUN']	['NOUN']	['O']	[]	@user2127 have fun kiddo	<[@user2127]> have fun kiddo	B-PER	B-PER	B-PER	
673	@user2434	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	. @user2434 really likes socks , i 've heard ! ;3 url1292	. <[@user2434]> really likes socks , i 've heard ! ;3 url1292	B-PER	B-PER	B-PER	
674	@user2662	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2662 because you thought i was a scumbag and followed me to roast my soul	<[@user2662]> because you thought i was a scumbag and followed me to roast my soul	B-PER	B-PER	B-PER	
675	#ralphlauren	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	['PERSON']	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503	classy range of #men #footwear for him featuring <[#ralphlauren]> #tods #originalpenguin & more ! url251 url1503	B-PER	B-ORG	B-ORG	
676	#tods	9	9	['PROPN']	['PROPN']	['PROPN']	['O']	['PERSON']	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503	classy range of #men #footwear for him featuring #ralphlauren <[#tods]> #originalpenguin & more ! url251 url1503	B-PER	B-ORG	B-ORG	
677	#originalpenguin	10	10	['PROPN']	['PROPN']	['PROPN']	['O']	['PERSON']	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503	classy range of #men #footwear for him featuring #ralphlauren #tods <[#originalpenguin]> & more ! url251 url1503	B-PER	B-ORG	B-ORG	
678	ca	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	9917 s mission blvd , jurupa valley , ca 92509 sold on 6/17/16 listed for $ 385,000 sold for … url1235	9917 s mission blvd , jurupa valley , <[ca]> 92509 sold on 6/17/16 listed for $ 385,000 sold for … url1235	B-MISC	B-LOC	B-LOC	
680	@user875	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user875 need to work hard on your content , just had a look at city 's twitter and it 's way more interesting ..	<[@user875]> need to work hard on your content , just had a look at city 's twitter and it 's way more interesting ..	B-PER	B-PER	B-PER	
681	@user306	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user306 of course !!! lol	<[@user306]> of course !!! lol	B-PER	B-PER	B-PER	
682	subhan	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1126 : subhan ' allah . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …	rt @user1126 : <[subhan]> ' allah . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …	B-MISC	B-MISC	B-MISC	
683	allah	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1126 : subhan ' allah . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …	rt @user1126 : subhan ' <[allah]> . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …	B-MISC	B-MISC	B-MISC	
684	lpg	10	10	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user2285 : massive mission to be launched to provide lpg connections to bpl households : fm	rt @user2285 : massive mission to be launched to provide <[lpg]> connections to bpl households : fm	O	O	O	
685	@user1746	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1746 what say you home ? 😘❤️	<[@user1746]> what say you home ? 😘❤️	B-PER	B-PER	B-PER	
686	k-5	7	7	['PROPN']	['PROPN']	['PROPN']	['O']	[]	2015 - 2016 donald publishing award winners k-5 . #authorstea @user373 @user1834 url949	2015 - 2016 donald publishing award winners <[k-5]> . #authorstea @user373 @user1834 url949	B-MISC	B-MISC	B-MISC	award
687	@user985	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220	rt @user405 : <[@user985]> @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220	B-PER	B-PER	B-PER	
688	@user142	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220	rt @user405 : @user985 <[@user142]> also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220	B-PER	B-PER	B-PER	
691	#minioncarpet	13	13	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user1116 : #win ( 20 m2 ) 5 m x 4 m #minioncarpet from @user1116 #rt & #follow #competition #giveaway url843 ht …	rt @user1116 : #win ( 20 m2 ) 5 m x 4 m <[#minioncarpet]> from @user1116 #rt & #follow #competition #giveaway url843 ht …	O	B-MISC	B-MISC	product with brand
693	ig	15	15	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1051 : podenco lounging with a ball is our definition of #weekendgoals . ( ig kurti_podenco ) url1252	rt @user1051 : podenco lounging with a ball is our definition of #weekendgoals . ( <[ig]> kurti_podenco ) url1252	B-MISC	B-ORG	B-ORG	
694	@user530	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user1960 : msg @user530 ji please bless to serve humanity with full zeal !! 🙏☺ #savehumanitysaysmsg need blessings 24 * 7 ! ☺ url219 …	rt @user1960 : msg <[@user530]> ji please bless to serve humanity with full zeal !! 🙏☺ #savehumanitysaysmsg need blessings 24 * 7 ! ☺ url219 …	B-PER	B-PER	B-PER	
697	@user968	16	16	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user577 : self - harm such an important topic not spoken enough ! pls read @user968 piece ♥ #selfharmawarenessday url1504 …	rt @user577 : self - harm such an important topic not spoken enough ! pls read <[@user968]> piece ♥ #selfharmawarenessday url1504 …	B-PER	B-PER	B-PER	
699	@user2210	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2210 love them all but i have to say lone survivor is my favorite	<[@user2210]> love them all but i have to say lone survivor is my favorite	B-PER	B-PER	B-PER	
700	@user195	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user195 snoopy van gough 😊	<[@user195]> snoopy van gough 😊	B-PER	B-PER	B-PER	
703	lcd	9	9	['PROPN']	['NOUN']	['NOUN']	['O']	[]	great deals >> url265 new eclipse v180 1.8 " lcd 8 gb usb 2.0 digital music / video mp3 player url262	great deals >> url265 new eclipse v180 1.8 " <[lcd]> 8 gb usb 2.0 digital music / video mp3 player url262	O	B-MISC	B-MISC	referring to a product
704	usb	12	12	['PROPN']	['NOUN']	['NOUN']	['O']	[]	great deals >> url265 new eclipse v180 1.8 " lcd 8 gb usb 2.0 digital music / video mp3 player url262	great deals >> url265 new eclipse v180 1.8 " lcd 8 gb <[usb]> 2.0 digital music / video mp3 player url262	O	B-MISC	B-MISC	referring to a product
705	mp3	18	18	['PROPN']	['NOUN']	['NOUN']	['O']	[]	great deals >> url265 new eclipse v180 1.8 " lcd 8 gb usb 2.0 digital music / video mp3 player url262	great deals >> url265 new eclipse v180 1.8 " lcd 8 gb usb 2.0 digital music / video <[mp3]> player url262	O	B-MISC	B-MISC	referring to a product
706	@user2591	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2478 : @user2591 be tolerant to criticism young man , you also will be buddhe ek din like me	rt @user2478 : <[@user2591]> be tolerant to criticism young man , you also will be buddhe ek din like me	B-PER	B-PER	B-PER	
707	#mtvhottest	2	2	['PROPN']	['PROPN']	['PROPN']	['O']	[]	212 xo #mtvhottest beyonce coldplay meghan trainor	212 xo <[#mtvhottest]> beyonce coldplay meghan trainor	B-MISC	B-MISC	B-MISC	
708	@user1087	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1087 i hope you like our very first inclusion campaign ! l	<[@user1087]> i hope you like our very first inclusion campaign ! l	B-PER	B-PER	B-PER	
709	@user2326	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2326 literally what is he talking about someone come get h	<[@user2326]> literally what is he talking about someone come get h	B-PER	B-PER	B-PER	
710	@user520	0	0	['PROPN']	['X']	['X']	['O']	[]	@user520 always a pleasure . have a great weekend xx	<[@user520]> always a pleasure . have a great weekend xx	B-PER	B-PER	B-PER	
711	@user936	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user946 : @user936 @user937 did someone say pony !? 😮😄😃😎	rt @user946 : <[@user936]> @user937 did someone say pony !? 😮😄😃😎	B-PER	B-PER	B-PER	
712	@user937	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user946 : @user936 @user937 did someone say pony !? 😮😄😃😎	rt @user946 : @user936 <[@user937]> did someone say pony !? 😮😄😃😎	B-PER	B-PER	B-PER	
715	#rncincle	15	15	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1328 : americans prefer war heroes , even if they were captured : trump #rncincle speech drew lower ratings than mccain ' 08 url218 …	rt @user1328 : americans prefer war heroes , even if they were captured : trump <[#rncincle]> speech drew lower ratings than mccain ' 08 url218 …	B-MISC	B-MISC	B-MISC	
716	@user742	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user742 appreciate it fam !	<[@user742]> appreciate it fam !	B-PER	B-PER	B-PER	
717	@user958	0	0	['PROPN']	['X']	['X']	['O']	[]	@user958 before the shittery starts about him playing for villa . so what ? saw him play a fair bit for nice , he 's a tidy player and an upgrade	<[@user958]> before the shittery starts about him playing for villa . so what ? saw him play a fair bit for nice , he 's a tidy player and an upgrade	B-PER	B-PER	B-PER	
721	@user2188	1	1	['PROPN']	['X']	['X']	['O']	[]	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !	@user759 <[@user2188]> @user2003 @user694 @user1670 shhh , do n't tell her !	B-PER	B-PER	B-PER	
722	@user2003	2	2	['PROPN']	['X']	['X']	['O']	[]	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !	@user759 @user2188 <[@user2003]> @user694 @user1670 shhh , do n't tell her !	B-PER	B-PER	B-PER	
723	@user694	3	3	['PROPN']	['X']	['X']	['O']	[]	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !	@user759 @user2188 @user2003 <[@user694]> @user1670 shhh , do n't tell her !	B-PER	B-PER	B-PER	
724	@user1670	4	4	['PROPN']	['X']	['X']	['O']	[]	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !	@user759 @user2188 @user2003 @user694 <[@user1670]> shhh , do n't tell her !	B-PER	B-PER	B-PER	
725	#hillaryclinton	8	8	['PROPN']	['X']	['X']	['O']	[]	mjanemann : url523 #fbimwithher #emailgate more rules that #hillaryclinton ... url481	mjanemann : url523 #fbimwithher #emailgate more rules that <[#hillaryclinton]> ... url481	O	B-PER	B-PER	
726	@user2604	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	way to stoked for this ! s/o to @user2604 for this awesome flyer ! #rad #radmusic #radaf … url486	way to stoked for this ! s/o to <[@user2604]> for this awesome flyer ! #rad #radmusic #radaf … url486	B-PER	B-PER	B-PER	
727	@user680	0	0	['PROPN']	['X']	['X']	['O']	[]	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	<[@user680]> @user1421 @user354 @user358 @user1519 forgot me but ily big papi	B-PER	B-PER	B-PER	
728	@user1421	1	1	['PROPN']	['X']	['X']	['O']	[]	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	@user680 <[@user1421]> @user354 @user358 @user1519 forgot me but ily big papi	B-PER	B-PER	B-PER	
729	@user354	2	2	['PROPN']	['X']	['X']	['O']	[]	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	@user680 @user1421 <[@user354]> @user358 @user1519 forgot me but ily big papi	B-PER	B-PER	B-PER	
730	@user358	3	3	['PROPN']	['X']	['X']	['O']	[]	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	@user680 @user1421 @user354 <[@user358]> @user1519 forgot me but ily big papi	B-PER	B-PER	B-PER	
731	@user1519	4	4	['PROPN']	['X']	['X']	['O']	[]	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	@user680 @user1421 @user354 @user358 <[@user1519]> forgot me but ily big papi	B-PER	B-PER	B-PER	
732	@user1669	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1669 wow . that 's pretty intense !	<[@user1669]> wow . that 's pretty intense !	B-PER	B-PER	B-PER	
733	@user1728	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	rt @user261 : <[@user1728]> @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	B-PER	B-PER	B-PER	
734	@user1586	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	rt @user261 : @user1728 <[@user1586]> @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	B-PER	B-PER	B-PER	
735	@user2199	5	5	['PROPN']	['X']	['X']	['O']	[]	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	rt @user261 : @user1728 @user1586 <[@user2199]> happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	B-PER	B-PER	B-PER	
736	@user255	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user255 thanks so much :)	<[@user255]> thanks so much :)	B-PER	B-PER	B-PER	
737	@user2612	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2612 i think you 're doing pretty well and do n't really need a plan b. ;-)	<[@user2612]> i think you 're doing pretty well and do n't really need a plan b. ;-)	B-PER	B-PER	B-PER	
738	@user2143	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2143 you cant run from the truth vivi !! you are a furry !!	<[@user2143]> you cant run from the truth vivi !! you are a furry !!	B-PER	B-PER	B-PER	
740	@user1945	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1945 thnk u 💜💜	<[@user1945]> thnk u 💜💜	B-PER	B-PER	B-PER	
741	@user1700	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1700 lol thanks	<[@user1700]> lol thanks	B-PER	B-PER	B-PER	
742	@user386	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user386 i fav your tweets and talk to you all the time 😭😭 why you got to treat me like this	<[@user386]> i fav your tweets and talk to you all the time 😭😭 why you got to treat me like this	B-PER	B-PER	B-PER	
743	@user1002	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1002 who is they	<[@user1002]> who is they	B-PER	B-PER	B-PER	
744	@user1613	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	<[@user1613]> @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	B-PER	B-PER	B-PER	
745	@user2357	1	1	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 <[@user2357]> @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	B-PER	B-PER	B-PER	
746	@user2452	2	2	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 <[@user2452]> @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	B-PER	B-PER	B-PER	
747	@user2588	3	3	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 <[@user2588]> @user2236 @user377 @user1139 @user1298 @user2419 thanks	B-PER	B-PER	B-PER	
748	@user2236	4	4	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 @user2588 <[@user2236]> @user377 @user1139 @user1298 @user2419 thanks	B-PER	B-PER	B-PER	
749	@user377	5	5	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 @user2588 @user2236 <[@user377]> @user1139 @user1298 @user2419 thanks	B-PER	B-PER	B-PER	
750	@user1139	6	6	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 <[@user1139]> @user1298 @user2419 thanks	B-PER	B-PER	B-PER	
751	@user1298	7	7	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 <[@user1298]> @user2419 thanks	B-PER	B-PER	B-PER	
752	@user2419	8	8	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 <[@user2419]> thanks	B-PER	B-PER	B-PER	
753	@user1690	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1690 yeah everythings fine now !! it was taken care of , i m hoping the problem wo nt come back tho but u kno ..... ^_____t	<[@user1690]> yeah everythings fine now !! it was taken care of , i m hoping the problem wo nt come back tho but u kno ..... ^_____t	B-PER	B-PER	B-PER	
754	@user589	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user589 my pleasure , as always ! thanks for the retweet ! 💗	<[@user589]> my pleasure , as always ! thanks for the retweet ! 💗	B-PER	B-PER	B-PER	
758	@user2185	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2185 maybe do sprints . a great way to increase calorie burn .	<[@user2185]> maybe do sprints . a great way to increase calorie burn .	B-PER	B-PER	B-PER	
