Word	POS Label	NER Label	Spacy POS Label	Spacy NER Label	Tweet
#soundcloud	PROPN	O	NOUN	B-MISC	@user1849 can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on #soundcloud 👾🎷🎨
cdt	PROPN	O	PROPN	B-ORG	severe thunderstorm warning for dickinson county in ks until 10:00 pm cdt . #kswx
bx250	PROPN	O	PROPN	B-MISC	carvin bx250 250 w micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859
w	PROPN	O	X	O	carvin bx250 250 w micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859
gog	PROPN	O	PROPN	B-ORG	starting today , it will be possible to import some of your steam games into your gog library url543
@user427	PROPN	O	User: No change	B-PER	kills me i wo n't be seeing this tomorrow in tupelo 😭 @user427 url1274
3d	PROPN	O	NUM	B-ORG	pre-colord 3d puzzles shark #teachers #homeschool url1148 url1149
@user1332	PROPN	O	User: No change	B-PER	@user1332 when u realize hillary belongs in jail - warren is nt native american - & u cant keep your plan w/ obamacare url1508
@user2280	PROPN	O	User: No change	B-PER	rt @user1284 : @user2280 // nope haha . ca n't think of one tho !
@user362	PROPN	O	User: No change	B-PER	@user362 @user1816 goals
@user1816	PROPN	O	User: No change	B-PER	@user362 @user1816 goals
stattrak	PROPN	O	PROPN	B-PER	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …
karambit	PROPN	O	PROPN	B-MISC	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …
@user2523	PROPN	O	User: No change	B-PER	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …
@user250	PROPN	O	User: No change	B-PER	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …
@user1925	PROPN	O	User: No change	B-PER	rt @user1410 : what do these kenyan girls do when they do n't have transportation to school ? they bike . url487 via @user1925 …
@user1083	PROPN	O	User: No change	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user2417	PROPN	O	User: No change	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user1974	PROPN	O	User: No change	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user791	PROPN	O	User: No change	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user2146	PROPN	O	User: No change	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user605	PROPN	O	User: No change	B-PER	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
#lindaikeji	PROPN	O	PROPN	B-PER	#lindaikeji post - wendy williams thinks beyonce and jay z paid rachel roy for the cheating … url229 url1196
#christmas	PROPN	O	PROPN	B-MISC	this #christmas support a band that supports our #military and #veterans . visit url226 #pjnet #rednationrising #tcot
@user530	PROPN	O	User: No change	B-PER	rt @user2300 : @user530 congratulations pita ji 🙏 thanks for the blessings papa ji 🙏 #300daysofmsg2
tiffachat	PROPN	O	PROPN	B-MISC	rt @user1355 : [ tiffachat ] stephanieyoungh ' talk 🎵 ' url628
ft	PROPN	O	INTJ	O	rt @user1701 : ft island - i hope ( 2009 ) url1510
@user1321	PROPN	O	User: No change	B-PER	@user1321 @user2526 probably . he is n't a nice person . <3
@user2526	PROPN	O	User: No change	B-PER	@user1321 @user2526 probably . he is n't a nice person . <3
@user1260	PROPN	O	User: No change	B-PER	rt @user1920 : @user1260 @user2624 it 's shiny ntrl
@user2624	PROPN	O	User: No change	B-PER	rt @user1920 : @user1260 @user2624 it 's shiny ntrl
christmas	PROPN	O	PROPN	B-MISC	rt @user2362 : farmall heart of the holidays tabletop christmas tree with lights and motion url1087 #holiday #gifts
#cheo’s	PROPN	O	X	O	#volunteers are key members of #cheo’s one team – helping kids and families be their healthiest #nvw2016 url1387
@user2092	PROPN	O	User: No change	B-PER	@user2092 is n't it funny how that always seems to work
#iran	PROPN	O	PROPN	B-MISC	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
#syria	PROPN	O	PROPN	B-MISC	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
#no2rouhani	PROPN	O	PROPN	B-PER	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
#austria	PROPN	O	PROPN	B-MISC	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
@user2011	PROPN	O	User: No change	B-PER	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
@user18	PROPN	O	User: No change	B-PER	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
@user1276	PROPN	O	User: No change	B-PER	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
#iceland	PROPN	O	NOUN	B-MISC	"rt @user604 : 11 ways #iceland is "" cool "" 😎 url1312 url549"
@user323	PROPN	O	User: No change	B-PER	@user323 it 's okay and i love it . 😍
r&b	PROPN	O	PROPN	B-MISC	rt @user428 : real r&b url143
@user1523	PROPN	O	User: No change	B-PER	happy birthday bae @user1523 😘
@user925	PROPN	O	User: No change	B-PER	@user925 that is worrying . can you try another atm as others are working . please accept my apologies for the inconvenience caused .
@user1791	PROPN	O	User: No change	B-PER	rt @user2237 : #wfas2016 @user1791 is kicking off the workshop , starting your first 100 days #hranalytics url1447
@user70	PROPN	O	User: No change	B-PER	rt @user2041 : @user70 happy birthday man ! let 's hit up the gym sometime
@user660	PROPN	O	User: No change	B-PER	rt @user1157 : happy birthday @user660 ! url1209
@user2046	PROPN	O	User: No change	B-PER	@user2046 further you do the swedish social security reform of 1990 : semi-fully funded ( automatic balancer ) , semi-privatized @user2242
@user2242	PROPN	O	User: No change	B-PER	@user2046 further you do the swedish social security reform of 1990 : semi-fully funded ( automatic balancer ) , semi-privatized @user2242
@user317	PROPN	O	User: No change	B-PER	@user317 we sure did . came out , and said it was n't bad enough , despite the fact we saw sparking . wish i was in a #groundtosky zone .
